Order Id,Product Code,Customer Id,Inward Date,Dispatch Date,Quantity Sold,Price
593571,79C59E44,CUST_30788,2024-08-23,2024-09-24,8,34187
199880,03B1FF16,CUST_30789,2023-05-08,2023-05-09,1,72675
99746,46C1DCF3,CUST_30790,2023-10-24,2023-11-17,5,138324
572437,73D721DB,CUST_30791,2024-08-31,2024-09-20,3,131649
101227,258BB50D,CUST_30792,2025-01-24,2025-02-28,6,146003
379489,17343DB1,CUST_30793,2024-04-26,2024-06-10,3,168048
275319,C20C214D,CUST_30794,2025-02-03,2025-02-12,7,164463
333966,E363C2EE,CUST_30795,2024-10-27,2024-11-18,8,183175
821952,7D300FCC,CUST_30796,2024-05-16,2024-06-17,5,194644
952354,FC3DC7DC,CUST_30797,2023-05-29,2023-07-28,1,124039
703323,2974C994,CUST_30798,2023-04-15,2023-06-09,7,186929
505169,7E97C305,CUST_30799,2024-05-30,2024-07-27,10,48965
577080,8BB2EAA8,CUST_30800,2025-01-31,2025-03-29,8,198284
851669,146B542B,CUST_30801,2024-08-09,2024-09-08,5,116945
717638,11DA0492,CUST_30802,2023-12-12,2023-12-15,5,198804
20268,6609BEF3,CUST_30803,2025-03-20,2025-03-31,8,131800
852710,C906899B,CUST_30804,2024-06-09,2024-07-12,1,175595
97166,472AD648,CUST_30805,2024-06-26,2024-07-22,10,35801
962084,26FC0763,CUST_30806,2024-02-13,2024-04-12,1,74392
866598,F79D2BD4,CUST_30807,2024-04-28,2024-05-25,7,42978
115367,31C8C63B,CUST_30808,2023-10-27,2023-12-26,8,173798
706536,49F53CCB,CUST_30809,2025-01-21,2025-03-10,5,66072
522072,D8393031,CUST_30810,2023-03-21,2023-04-03,5,187538
455677,A7F5BF49,CUST_30811,2023-05-04,2023-06-24,7,162999
605788,4260B30C,CUST_30812,2024-07-25,2024-07-26,4,142508
894289,111AC8E3,CUST_30813,2024-10-29,2024-11-14,6,70161
365793,4E8CB2C5,CUST_30814,2025-01-26,2025-03-05,9,109130
684635,1A9F1311,CUST_30815,2024-02-23,2024-03-20,5,166100
628763,45B9335E,CUST_30816,2024-08-24,2024-09-27,5,193762
700797,37735DB9,CUST_30817,2023-06-24,2023-07-22,4,38261
881236,9C88D73C,CUST_30818,2024-09-07,2024-10-02,5,180911
907252,4DE6F5F0,CUST_30819,2023-09-16,2023-10-18,6,105663
914261,7ED68FEE,CUST_30820,2023-10-20,2023-12-12,4,47721
122476,73D8CE44,CUST_30821,2024-04-20,2024-06-17,3,194469
948772,76A91033,CUST_30822,2023-07-12,2023-08-08,9,181603
148038,8E3B549E,CUST_30823,2023-04-28,2023-06-05,4,192611
89111,B4FB5575,CUST_30824,2023-09-01,2023-09-24,3,64779
61903,315D556C,CUST_30825,2024-06-26,2024-08-02,3,196310
395849,9CA08BDE,CUST_30826,2024-05-04,2024-05-22,2,158347
392929,6234AEB9,CUST_30827,2025-02-28,2025-04-08,8,147515
779504,0626BD7B,CUST_30828,2024-01-03,2024-02-29,9,178878
285989,4C9FD42F,CUST_30829,2024-03-15,2024-04-07,9,58079
507086,9902C9C2,CUST_30830,2023-10-17,2023-12-05,7,145413
969637,9.91E+05,CUST_30831,2023-07-11,2023-08-30,3,76653
17241,58AB64CF,CUST_30832,2024-06-27,2024-08-16,6,103863
330624,3D97BA81,CUST_30833,2023-10-08,2023-11-23,1,38842
418070,8FF923AD,CUST_30834,2023-09-30,2023-11-05,4,27160
227038,D725330D,CUST_30835,2023-08-26,2023-09-18,4,58551
370626,DF25B09C,CUST_30836,2024-02-20,2024-02-29,1,19010
677740,C99888D4,CUST_30837,2024-12-16,2025-01-22,1,174201
820961,90FB7C4E,CUST_30838,2024-11-24,2025-01-09,4,124482
943318,2A2176B4,CUST_30839,2025-01-05,2025-02-06,2,47277
985467,D6C27934,CUST_30840,2024-01-07,2024-02-12,7,41139
713190,939F30E3,CUST_30841,2024-08-13,2024-09-24,6,117749
942066,F8960E39,CUST_30842,2024-06-08,2024-07-03,3,171887
407506,9082AA00,CUST_30843,2024-01-07,2024-03-03,5,70381
300179,9F59C52F,CUST_30844,2023-09-26,2023-10-22,10,46571
116084,7AD6C10D,CUST_30845,2023-09-27,2023-10-15,1,167271
857033,DFB8E832,CUST_30846,2024-02-08,2024-03-14,9,198701
398722,57680426,CUST_30847,2025-02-24,2025-03-08,4,151370
884328,B63D3B35,CUST_30848,2024-01-08,2024-01-17,4,195410
44321,0A83CF1E,CUST_30849,2023-07-09,2023-07-25,10,101715
601576,644D265B,CUST_30850,2024-08-09,2024-09-27,5,174795
42967,EF770E13,CUST_30851,2023-12-18,2024-02-06,9,57605
916066,D6089E4E,CUST_30852,2025-02-26,2025-03-18,5,170222
86696,DAA42535,CUST_30853,2023-10-01,2023-11-02,6,28359
351971,CFC6C113,CUST_30854,2024-02-06,2024-03-25,7,198583
656891,DB70B934,CUST_30855,2023-06-30,2023-07-02,8,146341
647679,78FA3444,CUST_30856,2023-06-15,2023-06-16,3,26548
713849,8F110193,CUST_30857,2023-11-12,2023-12-07,6,28423
999845,1C30A61A,CUST_30858,2024-01-14,2024-01-22,9,168020
82779,504CBBBB,CUST_30859,2024-12-29,2025-01-02,6,110595
396627,896DBC09,CUST_30860,2024-05-13,2024-06-28,5,149142
763016,373B7D76,CUST_30861,2025-01-17,2025-03-05,4,160439
406986,13C24375,CUST_30862,2024-03-27,2024-03-28,1,105886
888387,8.41E+62,CUST_30863,2023-12-23,2024-02-10,2,68841
183310,359CFCEE,CUST_30864,2024-01-05,2024-01-27,6,23405
158283,624D72CD,CUST_30865,2023-12-16,2024-01-29,5,92561
399997,ACBAB8C9,CUST_30866,2024-06-19,2024-08-11,7,92729
4910,229417D6,CUST_30867,2024-07-15,2024-09-07,4,102220
105799,BD4AB266,CUST_30868,2024-11-28,2025-01-03,5,180283
177213,EE3205E5,CUST_30869,2024-10-28,2024-11-21,10,15090
834280,3EEC54AD,CUST_30870,2024-10-20,2024-11-04,8,87225
90622,DAA44F3C,CUST_30871,2025-02-11,2025-02-22,3,6732
836384,DB500988,CUST_30872,2023-09-20,2023-11-12,6,150281
946017,DD75D3A4,CUST_30873,2023-05-08,2023-05-09,3,179611
597051,91424987,CUST_30874,2024-10-31,2024-12-08,8,134196
547920,1590CFC3,CUST_30875,2025-01-07,2025-01-08,2,196678
608503,65EB426F,CUST_30876,2023-07-09,2023-08-01,5,39306
83311,ACE0617F,CUST_30877,2023-06-08,2023-08-07,5,112325
295009,A8BEBF7C,CUST_30878,2025-02-14,2025-03-21,4,189286
615395,443ED4C0,CUST_30879,2024-10-29,2024-10-31,5,122587
794268,0AC2BFB6,CUST_30880,2023-11-19,2023-12-13,1,189837
658956,441AF2C9,CUST_30881,2023-05-10,2023-06-06,8,31653
157783,9039A2A7,CUST_30882,2025-01-29,2025-03-04,7,51621
235606,757FB940,CUST_30883,2024-03-26,2024-05-03,5,138811
730214,F3E74064,CUST_30884,2025-02-18,2025-04-07,7,70848
707405,1FB66855,CUST_30885,2023-05-15,2023-07-04,1,81167
482654,0101CFFC,CUST_30886,2023-09-10,2023-11-05,7,44040
101598,6C4909A4,CUST_30887,2024-10-26,2024-10-30,2,88323
237601,BBE977B8,CUST_30888,2024-11-27,2024-12-04,1,179872
814395,B21C246D,CUST_30889,2024-12-11,2025-01-01,7,195496
465980,2332B3F5,CUST_30890,2024-10-03,2024-10-12,3,140216
644598,E0E9F865,CUST_30891,2023-11-28,2023-12-11,6,63043
245965,933C0341,CUST_30892,2024-07-26,2024-08-09,3,104218
722078,1ADE6A33,CUST_30893,2023-10-08,2023-10-21,8,199544
442620,AA858D14,CUST_30894,2024-03-22,2024-05-08,10,170624
965354,600A310A,CUST_30895,2023-06-13,2023-07-05,4,148580
415771,FDF4C435,CUST_30896,2023-05-27,2023-07-11,8,107013
239681,9E1EB04F,CUST_30897,2023-12-12,2023-12-31,10,162161
734217,A55A5AF3,CUST_30898,2024-12-15,2025-01-15,4,101564
417241,960E0888,CUST_30899,2024-01-09,2024-01-10,1,76870
811271,D47E2B88,CUST_30900,2023-11-01,2023-12-23,4,27238
486802,0A78D54D,CUST_30901,2023-09-14,2023-09-29,3,23870
158551,A1DD1B90,CUST_30902,2024-02-18,2024-03-01,7,148938
598585,84E80666,CUST_30903,2024-09-21,2024-11-16,4,105821
928824,D8BE2C25,CUST_30904,2024-11-06,2024-11-28,7,138234
315375,2F9F2583,CUST_30905,2023-04-26,2023-05-23,5,83674
246463,EF1D4B28,CUST_30906,2024-03-12,2024-04-11,2,196056
143038,7F133C3F,CUST_30907,2024-07-01,2024-08-06,6,145995
70289,D5CA3823,CUST_30908,2025-03-03,2025-04-21,10,59668
751247,85BC3BCB,CUST_30909,2024-02-29,2024-04-19,2,50953
701680,1462DF89,CUST_30910,2023-04-30,2023-05-31,2,199111
102870,B9ED37EA,CUST_30911,2023-10-26,2023-12-07,7,70171
432508,225A0662,CUST_30912,2024-03-25,2024-04-15,1,21297
412684,FC33FC98,CUST_30913,2025-02-15,2025-03-24,10,56755
765689,C4C78801,CUST_30914,2024-02-12,2024-03-24,8,147058
492547,1EA9621F,CUST_30915,2025-01-21,2025-01-24,7,21927
156247,9D7DABD5,CUST_30916,2024-03-14,2024-05-11,1,169392
241636,25A5D273,CUST_30917,2024-01-08,2024-02-13,8,31844
258032,60165955,CUST_30918,2025-02-17,2025-04-04,8,80468
220927,62C19D22,CUST_30919,2024-02-21,2024-04-09,9,142215
43215,4F726663,CUST_30920,2024-04-18,2024-05-20,4,37270
429190,67939988,CUST_30921,2024-12-15,2025-02-10,4,139741
922940,E9E8228D,CUST_30922,2023-12-16,2023-12-31,6,198376
421367,66339437,CUST_30923,2024-08-29,2024-10-15,9,152109
557589,77BE7522,CUST_30924,2024-02-18,2024-04-11,8,175133
707593,7DDAEE9B,CUST_30925,2024-01-26,2024-02-27,2,43109
601781,89D6D725,CUST_30926,2025-02-17,2025-03-03,8,170199
475770,85AE9A8C,CUST_30927,2025-03-03,2025-03-13,10,102982
583077,0C493AFA,CUST_30928,2023-12-31,2024-01-19,9,111811
415556,02FF22CA,CUST_30929,2023-11-19,2024-01-02,7,129392
707662,04F3201F,CUST_30930,2024-03-02,2024-03-31,3,174707
542266,0A181ECE,CUST_30931,2025-02-17,2025-04-10,2,194390
252032,2C73B906,CUST_30932,2024-01-05,2024-02-18,3,69755
288710,A25E64D2,CUST_30933,2024-07-12,2024-07-22,10,115003
948890,DDA77A2F,CUST_30934,2023-04-08,2023-04-14,3,114687
533682,6C9113AB,CUST_30935,2025-01-31,2025-03-01,5,101560
789346,8F57029B,CUST_30936,2023-04-07,2023-04-19,9,66333
467739,190063FF,CUST_30937,2023-10-05,2023-10-25,7,163570
74309,530EE82C,CUST_30938,2023-07-31,2023-08-12,5,5748
903850,315EB71C,CUST_30939,2024-08-01,2024-08-13,3,80353
879355,38073F67,CUST_30940,2024-01-30,2024-03-16,7,103409
390171,086804A6,CUST_30941,2024-08-12,2024-09-10,10,41959
831225,BC81BBBD,CUST_30942,2023-12-26,2024-01-14,5,55358
666287,C52DB689,CUST_30943,2023-07-12,2023-07-30,1,70568
215339,EB32DDEE,CUST_30944,2025-01-20,2025-03-07,7,141869
219904,EE108DCE,CUST_30945,2024-06-19,2024-08-15,2,189596
38481,ECAF39DE,CUST_30946,2023-06-30,2023-08-21,9,86439
159015,0F4C2580,CUST_30947,2023-07-31,2023-09-13,9,121925
84034,7C1F88B8,CUST_30948,2023-10-02,2023-11-22,8,181832
79948,C313286D,CUST_30949,2023-04-20,2023-05-19,6,59761
653610,12465292,CUST_30950,2025-01-16,2025-03-08,6,155164
169264,39EBDE84,CUST_30951,2023-12-24,2024-02-17,10,123702
370791,D23BFE67,CUST_30952,2023-10-18,2023-10-24,2,90376
38306,E6FD8DEC,CUST_30953,2024-04-08,2024-04-11,6,161367
286663,9F9246E5,CUST_30954,2023-09-27,2023-09-28,8,173122
574164,E7ACF832,CUST_30955,2024-12-02,2025-01-03,6,118579
896677,A30F187A,CUST_30956,2024-01-18,2024-03-14,6,79664
774344,33C4A071,CUST_30957,2023-08-31,2023-09-25,6,62238
386542,0BF4D2CA,CUST_30958,2023-09-02,2023-10-02,3,170424
788115,CF88B5AF,CUST_30959,2025-03-13,2025-05-10,8,52777
967908,0BEED072,CUST_30960,2024-05-24,2024-06-08,8,55406
439208,07C72F15,CUST_30961,2023-08-26,2023-10-11,3,7813
754429,99F49EDF,CUST_30962,2024-03-09,2024-03-22,5,195029
888276,A5319043,CUST_30963,2023-08-13,2023-09-03,9,121575
18696,BDF63672,CUST_30964,2023-09-17,2023-11-12,9,94520
622990,3DC5861D,CUST_30965,2024-07-11,2024-08-06,7,166677
449095,D2377015,CUST_30966,2023-10-09,2023-10-22,2,132290
568983,CC77F329,CUST_30967,2024-09-10,2024-11-06,4,195977
114482,823D12BE,CUST_30968,2024-06-19,2024-08-02,6,59565
978372,EB0598AD,CUST_30969,2023-06-21,2023-08-11,9,175159
521931,8CB9B6AD,CUST_30970,2023-08-25,2023-10-13,10,66566
28322,8E9E1FAE,CUST_30971,2024-11-24,2024-12-18,2,150735
723647,8B53B224,CUST_30972,2024-12-26,2025-01-13,1,125312
817075,C93E9B62,CUST_30973,2024-04-05,2024-04-08,4,92091
544376,A53DC49A,CUST_30974,2024-02-27,2024-03-14,6,179344
588634,1A537B3A,CUST_30975,2023-12-05,2024-01-01,3,169028
126784,9BA81B90,CUST_30976,2023-07-04,2023-08-04,2,157395
741959,1D66906C,CUST_30977,2023-11-01,2023-12-14,4,102546
979999,9AD6E5CF,CUST_30978,2023-08-20,2023-09-30,5,130047
999953,384E386A,CUST_30979,2024-12-31,2025-01-23,4,179723
20056,7E383502,CUST_30980,2024-08-27,2024-09-26,4,171748
243023,945826B1,CUST_30981,2024-07-11,2024-09-02,9,119889
119665,9811F97F,CUST_30982,2024-04-21,2024-04-28,3,145550
909021,3D70C7D5,CUST_30983,2023-07-24,2023-09-21,3,101771
643984,1186D4B2,CUST_30984,2024-05-22,2024-07-20,2,30809
798636,284A3F8C,CUST_30985,2024-09-20,2024-11-01,7,95796
454318,EE8E7A57,CUST_30986,2024-09-12,2024-09-24,10,141920
209452,E419CB7F,CUST_30987,2024-05-14,2024-05-24,9,142369
50581,685D57BE,CUST_30988,2024-04-21,2024-05-16,4,199142
387827,A3C7D17F,CUST_30989,2025-01-13,2025-03-07,5,141516
580316,5BA9023B,CUST_30990,2024-09-21,2024-11-20,7,133313
168276,EF03A8C7,CUST_30991,2025-01-22,2025-02-12,2,76002
237947,732D6F1C,CUST_30992,2023-10-09,2023-12-01,10,21624
804559,34D14256,CUST_30993,2024-03-26,2024-04-18,2,8848
815668,B12F7C60,CUST_30994,2023-12-17,2023-12-22,10,67248
155846,9B6C63EE,CUST_30995,2023-11-21,2024-01-12,9,118173
978301,C6A8CD39,CUST_30996,2025-01-31,2025-02-17,7,56870
499930,8764B3F7,CUST_30997,2024-05-24,2024-07-16,3,168344
35178,966E3085,CUST_30998,2025-02-09,2025-03-26,6,67250
23968,4A045133,CUST_30999,2024-10-22,2024-12-14,7,188978
454352,3903F15A,CUST_31000,2025-01-13,2025-01-19,4,23996
701063,7DB6C8AF,CUST_31001,2023-11-23,2023-12-19,6,110650
438472,7944C98D,CUST_31002,2024-10-29,2024-12-11,5,17143
288567,97AF8B30,CUST_31003,2023-06-12,2023-07-05,2,9524
925670,665F6071,CUST_31004,2024-08-12,2024-09-20,5,73848
693598,289BA80B,CUST_31005,2024-06-27,2024-07-31,7,154523
795373,5E75D65D,CUST_31006,2024-05-10,2024-06-15,5,70260
21090,9C8E922A,CUST_31007,2025-01-16,2025-02-14,3,51177
496756,454F5B36,CUST_31008,2024-08-04,2024-10-01,10,162759
130981,9EF32FFE,CUST_31009,2024-01-26,2024-03-14,3,90792
249512,D7119B9E,CUST_31010,2023-06-25,2023-08-18,3,120785
372956,422D35D0,CUST_31011,2023-11-17,2023-12-06,3,7947
653258,827E7981,CUST_31012,2024-01-27,2024-01-30,7,88582
600361,033045B0,CUST_31013,2024-11-24,2024-12-12,9,143772
838565,7E81FB53,CUST_31014,2023-10-29,2023-12-17,3,28779
559459,232EF890,CUST_31015,2024-12-09,2025-01-23,6,164128
579838,EF9763D4,CUST_31016,2024-09-01,2024-09-05,3,178999
534929,70CA202B,CUST_31017,2024-06-07,2024-07-02,7,196118
729406,87B22800,CUST_31018,2023-04-28,2023-06-16,2,6160
184656,EF5B0B81,CUST_31019,2024-09-18,2024-09-22,10,135158
404004,4230B9BD,CUST_31020,2024-11-07,2024-12-27,2,189052
570477,CF7F75AD,CUST_31021,2023-10-14,2023-11-28,10,66526
253173,CA43A50E,CUST_31022,2023-04-14,2023-05-24,4,101859
433706,859A0EF7,CUST_31023,2023-08-06,2023-09-09,8,107257
761251,EF117C47,CUST_31024,2023-07-16,2023-07-24,4,171146
482591,8C0559ED,CUST_31025,2023-10-22,2023-11-25,9,113733
575001,A5B16FCD,CUST_31026,2023-07-02,2023-07-07,3,179248
175584,FE350B1C,CUST_31027,2025-01-22,2025-01-24,4,164501
354222,F54726ED,CUST_31028,2024-08-27,2024-10-05,2,65665
273478,F8D965C3,CUST_31029,2025-01-13,2025-01-29,8,57408
1482,A3C46217,CUST_31030,2024-07-13,2024-09-06,8,102537
746836,E82FFB7A,CUST_31031,2023-05-19,2023-07-15,3,86637
318225,65BD5052,CUST_31032,2023-10-04,2023-11-18,2,126902
1087,C7B028C7,CUST_31033,2024-02-06,2024-03-30,3,183971
463663,969DD22D,CUST_31034,2024-05-11,2024-06-01,10,15646
116269,E4708E69,CUST_31035,2024-05-29,2024-07-16,8,81942
668559,1D23FC9F,CUST_31036,2025-01-11,2025-01-20,5,120365
152342,5BDFC9F0,CUST_31037,2024-06-29,2024-08-11,2,104142
126437,90D6A9BC,CUST_31038,2023-10-09,2023-10-15,7,43428
771198,558B1D5A,CUST_31039,2024-11-21,2024-12-01,1,18937
320178,A2937A0A,CUST_31040,2023-11-09,2024-01-07,5,191981
545138,9ECF0FE0,CUST_31041,2024-08-29,2024-09-25,1,89849
856926,812A2E78,CUST_31042,2024-02-07,2024-04-05,1,49030
315112,96BEFF1C,CUST_31043,2024-11-20,2024-11-24,2,46243
608985,6BA50A89,CUST_31044,2024-04-28,2024-06-19,2,22017
352334,DC6F9BCC,CUST_31045,2023-09-28,2023-09-30,4,85466
403943,50622B88,CUST_31046,2024-01-20,2024-02-13,3,167789
596721,F1F7A523,CUST_31047,2024-03-09,2024-04-09,5,172120
908958,D3CA820F,CUST_31048,2023-03-31,2023-05-05,2,91454
680856,BF6B3552,CUST_31049,2024-05-25,2024-06-30,4,106428
840785,4DBA7914,CUST_31050,2024-11-20,2024-12-22,2,34329
554336,A8FDFCEA,CUST_31051,2023-04-25,2023-05-20,3,175885
164756,87E7CC75,CUST_31052,2024-01-23,2024-02-25,2,26395
260993,C700BBCF,CUST_31053,2024-09-29,2024-10-07,8,100389
862607,A776B9C9,CUST_31054,2023-11-23,2024-01-22,4,161225
126929,D7839B2A,CUST_31055,2023-12-08,2023-12-22,5,143734
375058,7CF7EA21,CUST_31056,2024-02-25,2024-03-29,9,145518
751508,540F0C2E,CUST_31057,2023-10-30,2023-12-11,9,167501
963940,9493F151,CUST_31058,2024-05-01,2024-06-06,10,156432
992037,E7AE9743,CUST_31059,2024-05-11,2024-06-02,5,117615
455203,8E60BFCA,CUST_31060,2023-09-02,2023-09-20,4,124152
612795,26FAAEA0,CUST_31061,2024-04-29,2024-05-26,1,158472
210048,43676CCC,CUST_31062,2025-02-20,2025-02-24,6,90882
599520,A9DD18CE,CUST_31063,2023-08-18,2023-10-04,2,96494
16605,A52AEF4F,CUST_31064,2024-03-11,2024-04-07,7,174608
786923,39840A1A,CUST_31065,2024-03-12,2024-05-08,3,40314
845193,E3218020,CUST_31066,2024-07-15,2024-09-12,2,116031
734183,6D3E9399,CUST_31067,2024-03-02,2024-04-29,8,15846
453583,C7DB18C1,CUST_31068,2023-03-22,2023-04-04,8,13118
42480,35338584,CUST_31069,2024-10-21,2024-11-19,6,178074
895063,DC7A2BC0,CUST_31070,2023-09-01,2023-09-03,1,134478
102277,714C86E6,CUST_31071,2025-03-06,2025-04-24,1,134341
79090,71D7E776,CUST_31072,2024-08-20,2024-09-23,3,131558
768116,7542F34B,CUST_31073,2024-03-28,2024-04-17,8,38455
59271,F1110A61,CUST_31074,2023-07-17,2023-07-23,6,15539
426657,AE5E35DD,CUST_31075,2023-04-04,2023-04-20,8,191779
120982,ACED83A6,CUST_31076,2024-02-18,2024-04-03,10,86170
305450,15C8969B,CUST_31077,2024-06-24,2024-07-17,10,8713
938298,B8A72BCF,CUST_31078,2024-08-11,2024-08-26,8,58103
657874,D24EF68B,CUST_31079,2025-02-03,2025-03-03,9,111120
967619,4C28ACF4,CUST_31080,2024-01-18,2024-03-07,4,175013
69332,860578DE,CUST_31081,2023-07-28,2023-09-10,1,139907
707191,E4CB9565,CUST_31082,2024-03-10,2024-03-27,7,65212
74013,F85EDAFB,CUST_31083,2024-12-30,2025-01-09,9,144595
452434,831AD5C0,CUST_31084,2024-02-14,2024-04-04,10,48730
465008,7F19157E,CUST_31085,2024-03-18,2024-05-17,7,22473
656421,314E23CC,CUST_31086,2024-07-09,2024-08-29,10,107757
511393,7F8EFE69,CUST_31087,2024-06-10,2024-08-09,1,167532
150378,C9D74439,CUST_31088,2024-04-12,2024-06-01,3,113201
230214,4191D2F0,CUST_31089,2024-10-31,2024-12-06,6,131259
36086,E10FF817,CUST_31090,2023-10-14,2023-11-20,6,168106
317923,98691AA9,CUST_31091,2024-05-21,2024-07-15,3,180824
310000,084A085F,CUST_31092,2024-06-14,2024-08-02,1,193575
417892,F6C6BDB6,CUST_31093,2024-12-13,2025-01-27,7,43954
416346,513FF883,CUST_31094,2023-10-15,2023-10-29,8,40522
89013,8BCA87EE,CUST_31095,2025-01-04,2025-02-11,1,133024
426023,79B77FBC,CUST_31096,2023-10-22,2023-12-05,6,44322
731623,2C6FDEF3,CUST_31097,2023-08-13,2023-10-01,1,143383
76190,775A915B,CUST_31098,2023-09-03,2023-09-07,2,112673
623410,D0996959,CUST_31099,2025-02-20,2025-04-01,10,118174
390296,77C020AF,CUST_31100,2023-06-18,2023-07-08,10,120746
347510,7AB2077C,CUST_31101,2023-12-10,2023-12-17,10,9273
35494,337CBA8F,CUST_31102,2023-07-10,2023-08-31,2,144098
258975,5FC50F78,CUST_31103,2023-09-19,2023-11-14,10,33674
563680,94A0A7A9,CUST_31104,2024-04-02,2024-05-03,6,135185
483608,51CCB6E6,CUST_31105,2023-07-23,2023-08-24,3,25897
544340,D9568F79,CUST_31106,2023-06-26,2023-07-24,10,186849
501172,79D48D15,CUST_31107,2025-01-23,2025-03-11,5,186192
529800,C1FE5802,CUST_31108,2023-11-03,2023-11-06,1,108309
204225,369A2FF3,CUST_31109,2024-02-15,2024-02-23,4,10489
733181,B8FF7E5A,CUST_31110,2024-06-25,2024-07-05,9,155752
511128,88F4744C,CUST_31111,2024-09-08,2024-10-12,8,161194
120036,29C2E62C,CUST_31112,2024-12-14,2025-01-22,10,11204
775142,025EDF68,CUST_31113,2023-06-22,2023-08-18,3,175012
478384,90ECCCF7,CUST_31114,2024-01-04,2024-01-25,4,99229
910175,9A6BEADD,CUST_31115,2024-08-10,2024-10-08,10,75531
918170,14DA1C51,CUST_31116,2024-12-18,2025-02-09,8,133964
616875,7A86CEB8,CUST_31117,2023-04-05,2023-05-30,1,108998
940323,E4373AEE,CUST_31118,2024-09-24,2024-11-14,10,57353
712265,7D2D3D85,CUST_31119,2024-07-25,2024-07-30,7,41624
196665,A61DCE3B,CUST_31120,2023-07-16,2023-09-09,9,44523
646714,A75D70EE,CUST_31121,2024-11-30,2025-01-19,9,39337
890771,F81B2ABC,CUST_31122,2023-03-26,2023-04-12,6,127398
437223,06EFA4A3,CUST_31123,2023-09-26,2023-11-17,6,11772
116444,06479FE1,CUST_31124,2023-09-16,2023-10-03,1,133961
23739,83774F6D,CUST_31125,2023-11-07,2024-01-03,7,69045
222208,0CDCC3A9,CUST_31126,2024-01-01,2024-01-05,8,87819
274496,2D9B7366,CUST_31127,2023-04-15,2023-05-03,3,146083
869900,D73C2630,CUST_31128,2024-08-05,2024-08-31,9,58454
856212,76AF5033,CUST_31129,2024-12-27,2025-01-08,4,183529
246986,731FF185,CUST_31130,2023-10-14,2023-11-10,1,28691
42465,9A1AA5DB,CUST_31131,2023-05-18,2023-06-30,4,57690
994667,B905AA27,CUST_31132,2023-05-02,2023-06-13,6,108697
416269,9628F0EA,CUST_31133,2023-12-11,2024-01-22,2,79145
288445,49684FA0,CUST_31134,2024-12-29,2025-02-21,5,25656
482299,76FD0F5B,CUST_31135,2023-04-20,2023-04-22,1,109380
221214,B8E92CFE,CUST_31136,2024-01-30,2024-03-05,5,130863
576707,B0933833,CUST_31137,2024-07-09,2024-08-17,7,59423
512457,E12F1454,CUST_31138,2024-02-11,2024-02-24,3,5318
100367,5270E01E,CUST_31139,2023-05-30,2023-07-02,2,176794
482606,7EB8B01C,CUST_31140,2024-10-01,2024-11-04,5,122918
265942,8A1850AD,CUST_31141,2024-06-20,2024-06-28,6,155172
74559,3CA991E8,CUST_31142,2025-01-20,2025-02-07,5,148480
813870,51055DC6,CUST_31143,2024-08-31,2024-10-10,9,32627
802403,1F360A24,CUST_31144,2024-07-29,2024-09-05,7,35350
613041,419DDB35,CUST_31145,2024-07-12,2024-08-30,3,77673
499270,788EE087,CUST_31146,2023-10-23,2023-11-26,5,63476
240672,9BC7CD8D,CUST_31147,2023-06-09,2023-07-28,1,89031
37835,E6E25C1A,CUST_31148,2024-07-20,2024-09-07,5,54865
451987,851B0634,CUST_31149,2024-01-22,2024-03-16,10,96732
821943,8E12D623,CUST_31150,2024-08-14,2024-10-07,6,102586
742336,985AF58E,CUST_31151,2023-08-15,2023-08-25,9,14581
595992,68172890,CUST_31152,2023-05-10,2023-06-24,1,91050
277548,83AAC276,CUST_31153,2024-09-25,2024-11-04,10,188496
739376,95E18A68,CUST_31154,2024-05-20,2024-06-14,10,104444
185630,EEA24D7E,CUST_31155,2023-07-17,2023-08-19,10,87561
382156,8FEEFD39,CUST_31156,2023-04-29,2023-05-02,8,197039
44287,540186A6,CUST_31157,2024-04-03,2024-04-14,8,61556
753831,2A818F20,CUST_31158,2024-04-17,2024-06-07,8,179389
770803,7F5FC47D,CUST_31159,2024-12-19,2024-12-20,4,98063
253116,22EA6928,CUST_31160,2023-07-27,2023-08-27,2,135427
336685,2.58E+09,CUST_31161,2023-12-21,2024-01-28,6,100295
213563,4010FDE7,CUST_31162,2024-10-11,2024-12-10,3,25912
80203,3CB1AC2A,CUST_31163,2024-10-17,2024-12-10,10,169106
817000,5D365095,CUST_31164,2023-11-22,2023-12-20,8,54687
912961,BA7A8E54,CUST_31165,2023-08-04,2023-08-29,5,70017
28928,0EFC7592,CUST_31166,2024-07-25,2024-07-27,9,54675
998669,1E142D0E,CUST_31167,2024-09-30,2024-10-08,6,8257
600033,2.66E+70,CUST_31168,2024-01-31,2024-03-10,8,16718
587032,C3DD3B9A,CUST_31169,2024-07-08,2024-07-23,4,191347
35285,201DD1D8,CUST_31170,2024-06-15,2024-07-08,8,96913
256470,9284C6CF,CUST_31171,2024-08-07,2024-09-06,7,59868
950145,AD0E7B2C,CUST_31172,2024-01-03,2024-01-17,7,23453
876311,422650FE,CUST_31173,2025-01-06,2025-01-18,4,161438
138347,B222A4B4,CUST_31174,2024-09-12,2024-11-10,9,66141
758004,4A68C14B,CUST_31175,2023-12-28,2024-01-18,9,38275
98547,F366C281,CUST_31176,2024-06-18,2024-07-08,3,89087
629529,9.54E+68,CUST_31177,2023-05-27,2023-06-07,1,61835
