Order_Item_Id,order_id,product_id,Quantity,price
UK0I4K1O0A2C,O501044,101044,3,258.65
ER2E7N6B3P2K,O501045,101045,1,151.85
DO6L6A2T9V7Z,O501046,101046,3,109.91
AO1W8A6S2R5Z,O501047,101047,7,723.92
PG7M5O9E1P7O,O501048,101048,1,853.22
DK0M1E3C6B8D,O501049,101049,1,875.23
WA1T1J3H3W1J,O501050,101050,3,100.24
BY6U5D2Q3K6C,O501051,101051,50,928.02
WA0H6Q3C8Z7O,O501052,101052,3,402.62
CC9H1O6L5J0I,O501053,101053,50,313.8
IE4U6P6S9F7I,O501054,101054,7,995.51
OE7N0K6B3I0J,O501055,101055,7,263.66
DY4L2U4E0T3E,O501056,101056,6,116.44
IM1S3I2N5Z3R,O501057,101057,1,756.69
JK8Z8F4Q7V2R,O501058,101058,50,427.57
RE0E7O0Q3U3M,O501059,101059,50,495.77
XR7B8S3Z5U5U,O501060,101060,3,389.83
EZ5P3F0M4D6E,O501061,101061,50,831.57
QI8D8Q0V5V7M,O501062,101062,50,309.79
YH3B6B3F0A7X,O501063,101063,1,963.18
WQ6D1P1A1S4H,O501064,101064,7,807.87
WJ8Z1K7J7D5Q,O501065,101065,3,886.4
TE6T8O6S5M9F,O501066,101066,3,338.99
AP6M5U3S8I3F,O501067,101067,50,252.88
OJ5T5H9N2Z7M,O501068,101068,6,83.22
HB7N3E2G7B2D,O501069,101069,50,178.66
XY6U2V5V2C1F,O501070,101070,3,906.84
AN5P2R3E7I5U,O501071,101071,1,451.73
PA0V6W9C7T6C,O501072,101072,7,300.3
ML0C6R7M7R7L,O501073,101073,7,268.72
YM9E3R8X7O5V,O501074,101074,50,559.93
TD8E8K7T3V5S,O501075,101075,7,559.68
KM4C6L8Z6V7W,O501076,101076,1,613.48
DI1W1W6N8Z9I,O501077,101077,50,497.8
MD0C7R2I8O9J,O501078,101078,6,695.71
AV0O0Q9V2T9E,O501079,101079,50,512.19
ZI8D3K9O8F9B,O501080,101080,3,307.09
GC8T3C6R6A6R,O501081,101081,1,547.39
UD1D7Z9N8W7B,O501082,101082,3,64.43
QZ3T7D3D4I8T,O501083,101083,6,590.54
IY8F5J2K8O7X,O501084,101084,1,514.3
TV9O9F8Q4T0F,O501085,101085,7,620.67
AQ1I6F5R2V5S,O501086,101086,1,808.1
TW0O6M2U9L0K,O501087,101087,50,83.92
SU5I9Q7R1T6C,O501088,101088,7,302.52
II4Z7X1P9W9O,O501089,101089,3,114.9
RK6E8N2B1C0Q,O501090,101090,3,437.61
AF6D7G0M0V9T,O501091,101091,7,154.86
IK7J7A7A4O8R,O501092,101092,3,63.53
PJ1N5Z0O0W1Q,O501093,101093,50,626.41
FI1O3I1V2D5X,O501094,101094,3,278.64
RQ3R8R6X3T7B,O501095,101095,1,765.12
DB6R3V4F0D1T,O501096,101096,6,793.48
UA4G1W7M4N8Z,O501097,101097,1,33.89
SD7L6W8F3P4Z,O501098,101098,1,228.63
RH5X4W9X6W0P,O501099,101099,3,295.22
KP7T2P6S1L9F,O501100,101100,50,84.35
VH7G2V7Q6C4W,O501101,101101,6,299.9
WS5R2V7K2Y7N,O501102,101102,1,260.2
XW8T2A9Z7K6Q,O501103,101103,7,516.61
GT1T9S0A7C3J,O501104,101104,7,505.1
YW6G3O6O8Z2I,O501105,101105,1,84.4
VT7E1P4D2B3P,O501106,101106,50,461.44
ZP7I7W7X3M7Q,O501107,101107,7,59.54
TN7K3R0J2I1P,O501108,101108,3,952.84
QI3W2J1D7R1T,O501109,101109,50,223.17
DX8Q8T6I2C1Y,O501110,101110,50,364.16
TY4J2B7T7A9P,O501111,101111,3,827.59
UJ4L8K5N9O8F,O501112,101112,7,164
XZ4X6I4H6O2U,O501113,101113,3,107.54
ZU5M5S9W3V7M,O501114,101114,7,224.23
YE0T0Z7N4E9Z,O501115,101115,50,228.82
HY8T1G5G4U5P,O501116,101116,50,374.96
KX4L7U2U1F8E,O501117,101117,50,312.4
TQ0T9X6C0O2B,O501118,101118,1,916.54
ZE3N5X7S9B6T,O501119,101119,6,580.01
XS5J5S0S2Z4P,O501120,101120,1,940.97
HN4Q9E9R9P3O,O501121,101121,6,256.61
CW1T1N3S2K4Q,O501122,101122,50,201.27
PB5Y2T4Z1U5R,O501123,101123,6,906.51
HM8A9T9J3P0Z,O501124,101124,50,36.92
RG4S9X5U6D2E,O501125,101125,3,249.88
ZK2F5D2R2P0T,O501126,101126,6,580.36
CJ5U2S5R1P7X,O501127,101127,1,720.41
QX8Q8V3E6W3K,O501128,101128,3,893.26
HT7V0Q3Y4F7D,O501129,101129,3,804.09
CH6M6H9W6F6X,O501130,101130,7,401.44
AN7K3T1O1O5M,O501131,101131,3,851.17
CD1R0O7U6S6B,O501132,101132,50,658.25
AP6W7G5V1J3B,O501133,101133,50,356.78
HP6F8I9N1M3P,O501134,101134,1,927.58
UH6H1G4J8F1O,O501135,101135,3,318.65
DU2L7O3M9Y5H,O501136,101136,50,893.41
QL4B2O7Q0C9V,O501137,101137,50,247.31
NZ4O2E1K5N2L,O501138,101138,1,482.58
BU6J7M7B1M1Y,O501139,101139,7,666.38
ST9S7K4P3I0G,O501140,101140,7,154.44
IM6W4S8J4D3B,O501141,101141,6,801.25
MG7P3O7O1X6S,O501142,101142,3,338.42
AZ7Z9O1U9J6G,O501143,101143,50,655.11
KM2K7K5K8M4P,O501144,101144,7,145.41
SG5G8X2Z8U4I,O501145,101145,7,937.71
VK6J7K9R6Y1G,O501146,101146,6,649.75
UR6N5T6B5Z9V,O501147,101147,1,940.8
PE0L6W5A2W5O,O501148,101148,50,207.53
UI6Q5X5F6L4Q,O501149,101149,3,778.28
AZ5X0T0A7H4Q,O501150,101150,6,863.79
KR7C5K9T9N2Q,O501151,101151,50,499.78
CQ0G1P6Q5P9C,O501152,101152,7,703.88
OU4F6N1P2A4K,O501153,101153,50,78.39
IQ5X3X4V4C7W,O501154,101154,50,368.56
YK6G6A2A8Z9H,O501155,101155,50,454.27
KY4L8Q7L2T9A,O501156,101156,7,462.54
RH5B1C9F3A0V,O501157,101157,3,940.6
VQ0U9J1Z1G5D,O501158,101158,6,570.53
UA2Z8H8J5O3J,O501159,101159,6,760.84
FC7A3U2B0N2Y,O501160,101160,7,910.24
JN9N6L6L1I7I,O501161,101161,50,186.38
FV8X6B6R7Q6W,O501162,101162,1,422.98
XW6N4V5S6A8N,O501163,101163,7,671.74
TH4E5D1C6C2E,O501164,101164,1,413.53
YV4P2J4V6F4X,O501165,101165,7,430.42
QN5E4Z6K1E9D,O501166,101166,7,188
PW9Y5A9I9Y1M,O501167,101167,7,981.68
CK8N3L3Y6C7B,O501168,101168,7,148.98
RH7D0P9A7W9P,O501169,101169,6,235.2
OM7C0O8H0D2Y,O501170,101170,7,925.3
ZG0L1M5Q0N0T,O501171,101171,1,551.94
KA5X2S9X4L0F,O501172,101172,3,337
VO8Q6S1G5M0C,O501173,101173,7,498.78
VO3Y1S2B6C1C,O501174,101174,6,96.94
CY6P7U5O3Z2K,O501175,101175,50,371.78
XS6P9Z6S8R2C,O501176,101176,6,402.34
HV8V4O0I1V9P,O501177,101177,7,335.36
SX6Q1I1K6B8P,O501178,101178,6,242.85
BK8Q6H8N5C0K,O501179,101179,1,752.17
HT1D1T3M4I0S,O501180,101180,50,881.43
EC6G4L3N4C5C,O501181,101181,7,48.6
UR5U6D2I4O8Y,O501182,101182,1,850.65
RR2K6R1F4C5R,O501183,101183,6,654.35
ZE7P5F1X4E8S,O501184,101184,50,204.13
UP7Z5L7U2E8U,O501185,101185,6,542.16
SE8U1E6G1T8U,O501186,101186,50,524.25
EI2N3M9A8R8P,O501187,101187,6,560.38
FT5I9H3B7E4F,O501188,101188,1,740.09
SO5Q3N8C8P5T,O501189,101189,3,143.84
UV1E3L6T9L7T,O501190,101190,1,561.05
FT1Z3T8T7C7U,O501191,101191,7,897.3
CN7T5V1E0U1A,O501192,101192,3,916.05
QV4P4P6F2K0M,O501193,101193,1,877.76
RK0O3A8W7Z1V,O501194,101194,3,94.56
AT0S0B2T9P0W,O501195,101195,50,979.57
VH2W7M5C5X4Z,O501196,101196,1,511.65
LC4Y9Y7L5H0X,O501197,101197,50,849.84
BU4D0R3P8W2B,O501198,101198,50,552.85
TZ4O7B9H6T0Y,O501199,101199,7,570.61
WS6E6R5S2L3F,O501200,101200,1,950.59
GY4N0H1C2S1L,O501201,101201,3,686.56
PD4U9T3J3X5D,O501202,101202,6,299.65
GH8I9C4C9S0I,O501203,101203,3,473.8
BE2D4O8E3Z3P,O501204,101204,1,245.78
QP1X5R0S9A3V,O501205,101205,1,438.53
ZP2V6U9X5M7L,O501206,101206,7,507.8
SI8P8L1P3W4M,O501207,101207,3,669.68
CK0W2L5O2Y0U,O501208,101208,6,136.28
TQ9W2J5R0C9B,O501209,101209,1,289.49
GM4F0D6E5W3V,O501210,101210,6,721.75
WX4K0J3P3P6I,O501211,101211,50,511.96
YL8Z0S7A8Y3I,O501212,101212,7,815.48
XA4W2C4J3Q3R,O501213,101213,7,499.94
CK5D1U4R4W1D,O501214,101214,1,162.97
DP2T7J7K2J5N,O501215,101215,1,265.23
TX6O7J1V6A9V,O501216,101216,7,719.48
QC6Q4C7X8D0G,O501217,101217,3,429.09
PB1V8G5C4C8K,O501218,101218,6,269.83
US0J4O2I9W5T,O501219,101219,6,574.86
PQ9G8U8P6P5O,O501220,101220,7,428.96
RP8E5Z4Y1X4K,O501221,101221,6,310.96
BB1O3X1T0Y5G,O501222,101222,7,332.45
JF2Q1S2T7C8T,O501223,101223,50,47.01
FC1O5Y4T3L7L,O501224,101224,3,884.9
UC0N6M2Z1C2W,O501225,101225,50,38.03
YR2A6T7L2A8I,O501226,101226,7,391.8
HI6R8C9G9K7R,O501227,101227,7,995.46
CK5R9K0L1W3D,O501228,101228,6,745.04
YX2A5I3L3T8U,O501229,101229,7,564.83
HK7P9S1S7N4O,O501230,101230,3,419.49
UH7I5P4Y1F6B,O501231,101231,7,789.66
HT6I6P4S9F1V,O501232,101232,1,94.46
BV1Z2Q4A6Y3C,O501233,101233,3,109.89
SE2D6G1F3M7O,O501234,101234,6,19.78
JU5Y3L6H7B1J,O501235,101235,1,939.33
CI1I8S8A0Q3O,O501236,101236,3,645.84
PO0E4S0U0X0C,O501237,101237,6,546.54
TO6Y2X5M2I5G,O501238,101238,6,86.07
SZ8K7E5J9P8Q,O501239,101239,1,930.02
NQ3I9E5D0Q0N,O501240,101240,6,297.93
IX8T4O8A5X4E,O501241,101241,1,29.41
NV1S2S4S8Q6K,O501242,101242,1,874.75
SL4W4H5R8C1O,O501243,101243,50,552.11
CC2M0Q4F8Q3T,O501244,101244,7,576.63
HC0E2J3C2Q0P,O501245,101245,3,169.51
NU0T6S3T2Q9B,O501246,101246,50,520.63
YQ7F4Q4K5W5V,O501247,101247,1,835.22
AD8G3P3X5E2V,O501248,101248,50,944.43
CB1S9K8F5S0A,O501249,101249,3,535.98
JD7Y3L0J5E1L,O501250,101250,3,380.7
YO0V2A5K2Y1B,O501251,101251,3,768.21
LQ8X3K1E2G9E,O501252,101252,7,77.42
UO9R3M2E5M8I,O501253,101253,7,603.29
PM7Q9W2S8T4R,O501254,101254,50,432.76
PQ3B9T0Z2L6X,O501255,101255,7,347.83
EY4N8Z8T3U3K,O501256,101256,1,763.8
FX9V7V4I9W0G,O501257,101257,50,754.5
MY1X2K0S4H5J,O501258,101258,7,874.39
HX8U2O1E4V0S,O501259,101259,7,603.51
KO6K5O7I4C0S,O501260,101260,1,38.5
JW7T1H0A3F1R,O501261,101261,50,895.44
BF5X5K5Z1A2N,O501262,101262,6,737.41
XD9Q0A9P9W4X,O501263,101263,7,19.06
CF5A4P5N4O7P,O501264,101264,3,811.95
SS1F5M1P8T8B,O501265,101265,50,27.27
WS0I1L0N0C3T,O501266,101266,6,441.97
VV9R4U8A1R1F,O501267,101267,3,664.05
DR4L5U1B7N3C,O501268,101268,6,243.74
YW4S3K6O2S2F,O501269,101269,3,619.86
JH9I0R5W0Y9G,O501270,101270,7,655.43
CV7S0B6Z1N2G,O501271,101271,50,218.7
OE0V9D6I2E5X,O501272,101272,7,790.3
BP0S3T8R4W3P,O501273,101273,3,380.7
FD0C9N0G5X2L,O501274,101274,3,545.47
LW7A5E1K7E6O,O501275,101275,3,719.27
QG2F4R0L4I7Y,O501276,101276,7,57.01
FN6A7Y7P1X8P,O501277,101277,3,312
PP0Y4Y1V2T7O,O501278,101278,6,20.52
YI9S8D7V8Q4V,O501279,101279,1,152.95
ZT9A7G3X8Z6N,O501280,101280,1,195.45
TA6Z7Z2D6M9B,O501281,101281,6,158.05
CF6N4W6J3Q7W,O501282,101282,7,227.58
SQ2H3Q0Y2R4Z,O501283,101283,50,721.63
ZO2E4A3P5V5W,O501284,101284,6,429.23
QZ3M5F0G9B5O,O501285,101285,3,234.53
MO4K6P2X0F4A,O501286,101286,1,337.93
GV9A3Q1Y5H9E,O501287,101287,50,805.05
JV1J0E7Q7G3K,O501288,101288,1,426.4
NA3A0B0O4R6E,O501289,101289,3,751.26
FP0T4D1L7Y1O,O501290,101290,3,326
TJ8W9J6E1B4J,O501291,101291,3,854.48
GN2D1E9N9M1J,O501292,101292,1,429.72
GL4J7V6W8X5T,O501293,101293,3,426.73
KG3I3E9T4S8N,O501294,101294,7,915.28
II1O4I7I8G9Q,O501295,101295,6,308
ZC0J9M7H7Y9Q,O501296,101296,3,646.82
WZ6V4X6Q6D9V,O501297,101297,1,758.61
ZU4N7X0E1O9A,O501298,101298,1,380.22
CP5N3N7J3X5J,O501299,101299,50,542.16
YJ9N7N5E1J6M,O501300,101300,1,303.41
QC1E1R0G0G4X,O501301,101301,7,645.65
OX2T8L9X6O7S,O501302,101302,7,675.72
OO4W5B1J9N4T,O501303,101303,1,176.06
MK7A2V5A8W9C,O501304,101304,6,528.82
PC2P6W0J2P0Z,O501305,101305,3,905.43
VE7X1T7T2Q3E,O501306,101306,1,432.42
XA1O2U0V0I1I,O501307,101307,3,521.08
DC0F8U5J9Y3I,O501308,101308,50,544.66
KF7L8B1K2U7O,O501309,101309,1,466.43
OL8Q9T6S2D4K,O501310,101310,50,403.89
BW9E2R5Y4X5D,O501311,101311,50,302.24
CM8C6Y3N0F4T,O501312,101312,7,870.91
SP9U6T1O0R1Z,O501313,101313,3,203.04
ZK4V7M3R9N5A,O501314,101314,7,39.45
EJ4U0N6N3R4O,O501315,101315,3,586.18
RF5I6F9N5F6K,O501316,101316,1,741.54
ZP4Z7H6G4A0S,O501317,101317,1,644.63
WL9G3X5M0Y1W,O501318,101318,1,738.33
RE9O7E1I3G3P,O501319,101319,3,870.88
YN9B9S7X7C7Z,O501320,101320,6,600.98
ZG8X8X9X3Z5Q,O501321,101321,50,114.08
MB7G0W5D6Z2L,O501322,101322,50,873.42
MI2V5I0I8W8Z,O501323,101323,3,163.62
LN8U0Q8L2C3I,O501324,101324,50,621.35
PL7U9N0O4X8E,O501325,101325,50,341.58
ND9U1V7A3P1E,O501326,101326,1,915.88
CN4A0X9G9Q1X,O501327,101327,1,732.57
FA5Y8D4I0M2C,O501328,101328,3,669.74
FD1U4B1T4L1G,O501329,101329,50,255.95
MV6P0S6W1Y8B,O501330,101330,6,712.13
NW8D9V8F6A5J,O501331,101331,1,135.2
YI9K8S2G3F2I,O501332,101332,1,178.44
HW4O1Q7C9P6C,O501333,101333,7,215.82
II3W3N8E5A1I,O501334,101334,7,761.04
TG1C9P4P4F4H,O501335,101335,7,318.06
WR5Y3N3A0V0R,O501336,101336,1,228.21
FP7T9A5Z9O9Q,O501337,101337,7,169.44
VF7A7A7G7Y9E,O501338,101338,6,25.49
UV8O7T9G9R8B,O501339,101339,1,704.66
YK9D3G8X1M2E,O501340,101340,3,593.36
RN6K3U6F8N9Q,O501341,101341,3,310.63
LO8L3R7Z3Q5I,O501342,101342,3,595.13
RW4W7B9G3A5E,O501343,101343,50,410.08
KH6I4R6H6O7U,O501344,101344,50,479.84
IN6O6N7B2E1M,O501345,101345,50,500.93
ZO8I2T3U0X8O,O501346,101346,3,83.3
TF9T5T9K9X9K,O501347,101347,1,603.01
WY6M8N9G8N1B,O501348,101348,1,571.83
YO4D6Z5E3P7W,O501349,101349,3,355.24
LH5A0J0O5C0A,O501350,101350,6,279.71
JJ0J7L7M6W1E,O501351,101351,50,61.97
AL3J0E5U4B3W,O501352,101352,3,164.82
VS4T4U8T8V3O,O501353,101353,6,300.74
UJ1L0H1Q3O6F,O501354,101354,3,20.26
SR2D0Z7J3M5S,O501355,101355,1,725.92
XX5O4F4Y9U0O,O501356,101356,3,713.43
UW0X8W4M7D3G,O501357,101357,7,460.95
CB4M8X0A2D5C,O501358,101358,7,557.33
WN2Y2M6O5X9Z,O501359,101359,1,36.52
OI5F5G1S1Q1F,O501360,101360,1,115.56
TY1M0U2C5U9M,O501361,101361,7,755.53
QG7X0X6G6H1C,O501362,101362,6,469.36
XV2P8E5J1Y3L,O501363,101363,50,966.96
OK0A0Z9F3X8X,O501364,101364,7,620.53
RZ0N1F6A9Y2G,O501365,101365,3,157.28
ZG3V0T4U0R5F,O501366,101366,7,960.44
UR4O9O5F9P5C,O501367,101367,3,925.88
DF1R0Q1V1N8Q,O501368,101368,1,573.9
EJ6W7V1F5Z7F,O501369,101369,7,54.51
OD0Q4V6Q2P1B,O501370,101370,1,832.9
QU7B5P3P9K4J,O501371,101371,1,930.09
YD1Y5E4H7W5E,O501372,101372,3,196.48
JK1G4O9L2F2V,O501373,101373,50,305.99
BH9D0H4V2M0S,O501374,101374,7,748.58
LJ9P4Z6R5I1E,O501375,101375,1,803.19
WQ2Q1C3J3L9K,O501376,101376,1,175.63
RU0D1J9T4I5A,O501377,101377,1,687.7
HP5U9Z1I6W5R,O501378,101378,50,17.74
WK2U4Y5X4N9L,O501379,101379,3,626.06
UQ3I9D4O4K9M,O501380,101380,6,873.93
OO2R7W7S8F9W,O501381,101381,3,104.43
BH2H7Z2W0J3R,O501382,101382,3,278.55
ZP7K1M7C3O7C,O501383,101383,3,243.31
VZ7Y1U1C6M2D,O501384,101384,1,376.4
JT3D2N3C8D3T,O501385,101385,3,915.64
TH0X6C7Z9B0F,O501386,101386,50,645.19
XP5S5G3P5M8E,O501387,101387,50,247.34
SP2S7U0R0I9Y,O501388,101388,50,474.59
OS3Z1E7P7F7I,O501389,101389,7,516.72
SA5X9X1S7C9V,O501390,101390,7,507.91
ZB9H4T7Z8G7E,O501391,101391,3,691.33
LF3T2Z7C5V6Y,O501392,101392,50,696.08
MU7P6C2W0A4N,O501393,101393,7,648.51
GE9W0W7X2X1Q,O501394,101394,7,558.17
AL5N2Q6Z3E2C,O501395,101395,6,226.53
GJ2J6M6N9L1A,O501396,101396,6,976.45
GG2W2X4W7V2Q,O501397,101397,6,950.47
BL6J3W7P9Y5L,O501398,101398,1,928.47
DH6K3H9I8W3A,O501399,101399,50,808.71
GF5M1E7S4S2P,O501400,101400,50,677.6
JK0E6B0N6V1M,O501401,101401,6,416.69
VF2U8J7K4B8I,O501402,101402,3,927.84
CW4A0S3Z0F8C,O501403,101403,7,347.06
GY5U2X2X4O2E,O501404,101404,1,410.27
UI5A1A3Y7S8V,O501405,101405,7,667.84
YI3F8V4X8T5E,O501406,101406,50,289.86
VG1G7T0A3O1H,O501407,101407,50,797.2
EQ4G8F6T8E2B,O501408,101408,6,516.66
TX2P4O0C3I7G,O501409,101409,7,802.74
PN2G0P1P7J7X,O501410,101410,1,429.66
DA2Z7J2H5D8A,O501411,101411,1,865.9
WT8M6E1M7W2V,O501412,101412,50,856.02
MK3N5S9W4C2F,O501413,101413,1,107.73
YJ9W7C1V8Z8U,O501414,101414,1,445.1
ZX0T9W5I6U7M,O501415,101415,7,83.04
QC6E0F7Q6Q9V,O501416,101416,1,129.73
ZP6R2J1W2W9R,O501417,101417,6,39.51
GI4D8W0T2Q1I,O501418,101418,50,878.55
FO9I6W8V8X7Z,O501419,101419,1,727.58
NB7D4X7I9S3I,O501420,101420,3,257.21
QT0S9K4L4H9L,O501421,101421,3,829.53
ZZ2B2N7Z8H4Q,O501422,101422,6,36.74
MG1V7M0C4E0N,O501423,101423,1,165.07
OT8P1R4U6U3K,O501424,101424,7,414.61
AJ3P5X9L3T7G,O501425,101425,7,315.97
UI0V5G5W6F0K,O501426,101426,3,37.28
YE9D1D6S5F9L,O501427,101427,7,366.01
ED9U5W6B4H5E,O501428,101428,3,731.72
UI5Z6U2R0I9K,O501429,101429,3,72.96
EX2F1D4J9U5S,O501430,101430,3,475.45
AU0H6V3T3O8T,O501431,101431,6,412.6
GB2Q6P1C4H0R,O501432,101432,6,686.28
RB0T0P4U7M5Q,O501433,101433,50,113.41
RZ1V2B7Z9R7N,O501434,101434,6,200.59
XS7G1X1U8O9L,O501435,101435,50,47.48
AS5B3H3O4H8V,O501436,101436,50,930.67
KT3S3W4K5Y6A,O501437,101437,50,540.38
ZB3R7U2J5X6F,O501438,101438,7,542.41
AY6H9V0I9I9V,O501439,101439,3,80.16
OS8G8E1T1L0M,O501440,101440,3,228.77
AZ1I6B6D7U2U,O501441,101441,7,700.8
AY5Q3J4X8Z3V,O501442,101442,50,994.94
JZ5W0W7A0X4Z,O501443,101443,7,317.5
XL3H2T6H7M7U,O501444,101444,50,679.33
PP3Q1M8L8Q4X,O501445,101445,3,613.65
UL4M3I1I6G4W,O501446,101446,7,375.39
RZ8Z6J5C5S2H,O501447,101447,7,419.09
HF0W1K5T0L6S,O501448,101448,7,410.85
AW9T2V2C7I2M,O501449,101449,6,540
YC1V1A7J2E8Q,O501450,101450,6,242.14
UG3L0S7A6L9D,O501451,101451,3,528.59
JC9N1G8Q8A0T,O501452,101452,1,333.4
XY7S1G7J2Q2C,O501453,101453,3,127.87
FL7T2Q6A5I1K,O501454,101454,7,719.9
AZ8D3K9R5X3L,O501455,101455,50,132.19
RS6P7L5N1I7Y,O501456,101456,7,691.46
MF8E7Z3U8A5S,O501457,101457,1,24.41
NP1N4X2Z9Q7G,O501458,101458,6,920.87
RN3Q4F9M5W9N,O501459,101459,1,57.12
DH3O1R5H5E2Y,O501460,101460,1,950.96
CD0N4Q9A7A8N,O501461,101461,6,849.48
BE3G1T5P9P4P,O501462,101462,50,475.63
YM1Y5D3R7T1F,O501463,101463,6,504.12
UK5X6V6D9L8P,O501464,101464,50,562.45
BH8I3A0E8S0Y,O501465,101465,1,546.67
KD1O7A0H8Z2B,O501466,101466,3,638.46
BH9R2G7B8E1N,O501467,101467,3,127.17
CO1B1L7H5L3P,O501468,101468,1,382.2
VU2J7O0S9W2D,O501469,101469,50,200.51
NO3C4A6F2F3V,O501470,101470,6,161.47
CM4F3D2T5A9D,O501471,101471,50,462.21
SA6Y1Z7H9J2X,O501472,101472,6,561.85
MR0S0U4Y0F9L,O501473,101473,1,416.56
YU3R8N9B1Q5T,O501474,101474,50,723.17
GI2P9S6Y7A1O,O501475,101475,3,555.75
XB3F3G5M7R1J,O501476,101476,6,660.19
IV9X5S3Y3T9E,O501477,101477,7,878.93
VF6I5W1O3C0E,O501478,101478,3,673.4
YV7M4V5V3P6Z,O501479,101479,7,897.35
MW1P3S6F4F0E,O501480,101480,6,945.8
RM1Z5W3E5L0S,O501481,101481,6,780.79
WN1M6D4W2E4L,O501482,101482,7,753.83
EO4Y2L8B3O7D,O501483,101483,3,808.49
NX4N8L9Q1H0X,O501484,101484,6,129.94
NT8N8C5M0X3R,O501485,101485,3,825
QT2X1Z3G8I8W,O501486,101486,3,609.5
GI5T8X2O5O5S,O501487,101487,50,179.4
BW3A6X8D5H4W,O501488,101488,3,388.19
YJ9O4B3I1S8A,O501489,101489,50,565.72
VP5L2V4V2U8H,O501490,101490,7,501.24
UG3R5D6T7M6A,O501491,101491,50,366.4
BE7M0K4P4M4Z,O501492,101492,7,730.16
EN5E7P2N1E4S,O501493,101493,7,740.42
KF3H4H3W2W5X,O501494,101494,3,66.52
NJ4G7N7V9C4T,O501495,101495,1,803.41
CK1M1C0I2O6P,O501496,101496,7,710.72
RN9P5G7L0W7W,O501497,101497,1,365.41
AL7I3K8L7D2U,O501498,101498,3,638.15
ML6Z7J3Y5X9N,O501499,101499,50,441.8
FK1M6M0S4C6I,O501500,101500,7,978.31
ET1Y5C0L7S7P,O501501,101501,50,78.99
ZZ7B7K3H0P1I,O501502,101502,50,376.3
NY0R9Z6L8W7E,O501503,101503,50,258.86
VI9T9H2J6L5L,O501504,101504,1,982.72
NU3Z9C9B1I2L,O501505,101505,50,341.84
LB3F3N7B5N8B,O501506,101506,1,219.86
NH4S1Y8X1G9A,O501507,101507,6,521.14
DA3L5L1T3S4R,O501508,101508,50,139.71
TF1S2B1S8R3U,O501509,101509,3,592.46
PV5G2X5V6F1G,O501510,101510,50,651.52
IO4C1G4G9B0Q,O501511,101511,3,584.84
PD2P7G3A4Y3G,O501512,101512,7,861.57
VX9M2Q6E5X3M,O501513,101513,3,328.15
CZ1F6E9Z3Q3H,O501514,101514,1,658.55
RP4Y2C9Y4L2A,O501515,101515,6,742.03
HP2E9L8O0E6L,O501516,101516,50,235.78
JC7N4J2K0X3D,O501517,101517,3,970.81
DC6M6E6A6A5D,O501518,101518,1,866.33
QM1F5C7N0D5Y,O501519,101519,1,757.5
CS5O4O8M9T0R,O501520,101520,7,417.11
AS9M2Q8K5O9H,O501521,101521,7,421.13
AX6Q1W7J1B9M,O501522,101522,50,607.58
WI7W9N4Y1T8X,O501523,101523,1,640.92
VE3Y5L3P9Z6E,O501524,101524,50,61.8
EZ1B2Y3K1Q7G,O501525,101525,3,388.72
IO3H2H8I7D3F,O501526,101526,7,427.41
DK1X4E6H2I2O,O501527,101527,6,993.07
VK9I1K3T1G7A,O501528,101528,1,428.22
JJ7T2O0U2E5F,O501529,101529,50,312.99
YC8D6C7I2Q5J,O501530,101530,50,681.56
DV9I3S6Y9X6K,O501531,101531,3,767.92
AE1N9I5S5L3S,O501532,101532,50,222.75
ZE3M7E6F3T0Z,O501533,101533,1,358.59
DN4T0L4D9R1V,O501534,101534,7,336.58
RZ2Z7O7J1G4K,O501535,101535,1,693.45
GY0F2T3M6H4D,O501536,101536,1,559.11
DC0D3W6V6D0B,O501537,101537,50,620.92
TV0I4P1R4O4R,O501538,101538,50,163.78
WX1W9G0C8V0E,O501539,101539,1,399.3
IK6L6L1H6H5J,O501540,101540,50,550.38
QP7C3G5Z3O1L,O501541,101541,50,609.77
BQ2K8N0E4Y8M,O501542,101542,3,216.41
OB1C0Y9D4W7Q,O501543,101543,7,492.18
QL6H4V0P1U4Z,O501544,101544,3,143.33
IB1S0I8V2Y7D,O501545,101545,6,750.47
QD0O9Z9Y1R8A,O501546,101546,6,213.94
UN0D1D7V6J4S,O501547,101547,50,178.87
UC3U7C3N7G9F,O501548,101548,1,86.69
NE3P6G3E4L2S,O501549,101549,6,387.63
YU6K7N6R3T4L,O501550,101550,1,250.76
JQ2Q1I9H1M9O,O501551,101551,50,491.98
TO7C6S8G6L9C,O501552,101552,3,389.63
CG7D6Z8Z7W5V,O501553,101553,1,896.69
IK1A4X4E0P5D,O501554,101554,50,432.19
VJ0Y1V0H1E1B,O501555,101555,50,91.07
VG4B5I1K5J6L,O501556,101556,50,934.67
DM9N9D7I8B7L,O501557,101557,50,360.87
AA4L1U3V5E2P,O501558,101558,7,200.84
KW9S8M1C5K2W,O501559,101559,6,550.22
BR8F5S3Z9P7C,O501560,101560,1,227.09
SR1A3P3D6B8K,O501561,101561,1,593.44
LF2E0W5S7G4C,O501562,101562,1,292.1
EJ9K7E4V4M5N,O501563,101563,1,824.47
LC3Y2C5V0H1G,O501564,101564,3,269.77
TP6B8L8K0P5X,O501565,101565,50,631.88
BB8K8C1S1I3O,O501566,101566,50,730.96
HI2U1C3B4W2R,O501567,101567,1,433.54
