review_id,Customer_ID,product_id,rating,comment,review_date
1023,CUST417930,101022,2,Great packaging.,2024-10-09
1024,CUST432694,101023,1,Five stars!,2025-02-05
1025,CUST551190,101024,5,Will buy again.,2024-09-27
1026,CUST966079,101025,5,Quick delivery.,2025-01-26
1027,CUST616635,101026,1,Very satisfied.,2025-05-12
1028,CUST536404,101027,3,Quick delivery.,2025-01-23
1029,CUST946719,101028,1,Item was missing.,2025-02-16
1030,CUST508897,101029,4,Five stars!,2024-12-02
1031,CUST299878,101030,2,Good quality.,2024-12-10
1032,CUST004562,101031,3,Quick delivery.,2025-05-08
1033,CUST955926,101032,3,Package arrived damaged.,2025-06-20
1034,CUST618688,101033,5,Great packaging.,2025-01-13
1035,CUST042501,101034,2,Will buy again.,2025-02-17
1036,CUST438371,101035,1,Average experience.,2024-10-22
1037,CUST414643,101036,4,Good quality.,2024-09-05
1038,CUST429998,101037,5,Highly recommended!,2025-07-01
1039,CUST614810,101038,3,Not as described.,2024-11-19
1040,CUST792557,101039,5,Poor communication.,2024-10-31
1041,CUST646522,101040,5,Will buy again.,2024-11-07
1042,CUST747158,101041,3,Will buy again.,2024-10-02
1043,CUST095724,101042,2,Average experience.,2024-09-08
1044,CUST191223,101043,3,Item was missing.,2025-02-11
1045,CUST228244,101044,4,Very satisfied.,2025-04-01
1046,CUST831654,101045,2,Package arrived damaged.,2025-05-15
1047,CUST475713,101046,4,Too expensive.,2024-10-03
1048,CUST492683,101047,2,Quick delivery.,2025-04-11
1049,CUST078196,101048,2,Average experience.,2024-08-13
1050,CUST389607,101049,2,Excellent service!,2025-03-17
1051,CUST643601,101050,5,Average experience.,2024-10-16
1052,CUST655349,101051,4,Poor communication.,2025-05-18
1053,CUST565594,101052,2,Poor communication.,2024-08-27
1054,CUST243394,101053,2,Package arrived damaged.,2024-10-16
1055,CUST821920,101054,3,Would not recommend.,2025-05-25
1056,CUST795660,101055,2,Quick delivery.,2025-05-19
1057,CUST521458,101056,4,Too expensive.,2024-10-01
1058,CUST351883,101057,3,Highly recommended!,2025-02-02
1059,CUST644175,101058,4,Not as described.,2025-04-10
1060,CUST719425,101059,4,Highly recommended!,2025-06-28
1061,CUST593463,101060,2,Quick delivery.,2025-07-05
1062,CUST119172,101061,4,Excellent service!,2025-05-27
1063,CUST346384,101062,1,Very satisfied.,2025-05-23
1064,CUST286978,101063,2,Item was missing.,2024-09-24
1065,CUST964812,101064,5,Poor communication.,2024-09-13
1066,CUST499724,101065,5,Package arrived damaged.,2025-04-19
1067,CUST563949,101066,4,Highly recommended!,2025-07-04
1068,CUST576660,101067,4,Great packaging.,2024-08-20
1069,CUST008540,101068,3,Package arrived damaged.,2024-11-15
1070,CUST916020,101069,2,Excellent service!,2024-08-25
1071,CUST339746,101070,1,Average experience.,2025-02-25
1072,CUST703768,101071,5,Quick delivery.,2025-04-17
1073,CUST334483,101072,1,Good quality.,2025-06-12
1074,CUST660104,101073,2,Very satisfied.,2025-03-06
1075,CUST586316,101074,4,Excellent service!,2025-01-31
1076,CUST461569,101075,3,Average experience.,2025-05-19
1077,CUST080825,101076,1,Five stars!,2025-06-23
1078,CUST467899,101077,4,Will buy again.,2025-05-25
1079,CUST930543,101078,4,Will buy again.,2025-04-01
1080,CUST675127,101079,5,Excellent service!,2024-11-25
1081,CUST302147,101080,2,Package arrived damaged.,2025-03-01
1082,CUST600559,101081,1,Great packaging.,2024-07-11
1083,CUST129588,101082,1,Great packaging.,2025-02-02
1084,CUST912695,101083,4,Package arrived damaged.,2024-07-09
1085,CUST346937,101084,1,Package arrived damaged.,2024-09-24
1086,CUST740796,101085,2,Very satisfied.,2025-05-05
1087,CUST696045,101086,4,Highly recommended!,2025-05-21
1088,CUST616289,101087,2,Would not recommend.,2024-12-07
1089,CUST255948,101088,2,Good quality.,2024-08-29
1090,CUST711373,101089,5,Item was missing.,2024-12-27
1091,CUST137811,101090,2,Five stars!,2024-09-27
1092,CUST333922,101091,1,Will buy again.,2024-08-05
1093,CUST228623,101092,5,Good quality.,2024-11-23
1094,CUST029674,101093,2,Average experience.,2024-09-30
1095,CUST772783,101094,1,Too expensive.,2024-07-25
1096,CUST801507,101095,4,Excellent service!,2025-02-07
1097,CUST023231,101096,4,Package arrived damaged.,2025-04-24
1098,CUST300851,101097,2,Poor communication.,2024-09-04
1099,CUST628455,101098,4,Poor communication.,2025-05-29
1100,CUST957374,101099,4,Five stars!,2025-04-16
1101,CUST262441,101100,3,Package arrived damaged.,2024-10-22
1102,CUST994352,101101,1,Highly recommended!,2025-01-04
1103,CUST155442,101102,1,Too expensive.,2024-12-01
1104,CUST417676,101103,4,Average experience.,2025-07-07
1105,CUST356684,101104,2,Five stars!,2024-07-16
1106,CUST637402,101105,3,Five stars!,2025-03-30
1107,CUST018228,101106,2,Average experience.,2024-12-29
1108,CUST087210,101107,5,Highly recommended!,2024-10-14
1109,CUST314612,101108,5,Item was missing.,2024-11-25
1110,CUST878848,101109,3,Highly recommended!,2025-02-19
1111,CUST718112,101110,2,Too expensive.,2024-08-12
1112,CUST534927,101111,4,Highly recommended!,2024-07-23
1113,CUST859373,101112,3,Five stars!,2025-06-18
1114,CUST676323,101113,5,Poor communication.,2024-07-28
1115,CUST119244,101114,4,Average experience.,2025-06-25
1116,CUST345166,101115,3,Will buy again.,2025-03-10
1117,CUST627250,101116,1,Will buy again.,2024-07-14
1118,CUST653068,101117,3,Will buy again.,2024-09-04
1119,CUST141866,101118,4,Package arrived damaged.,2024-09-24
1120,CUST281490,101119,1,Great packaging.,2024-10-07
1121,CUST739148,101120,5,Poor communication.,2024-10-02
1122,CUST127207,101121,3,Good quality.,2025-05-09
1123,CUST355128,101122,5,Great packaging.,2025-04-11
1124,CUST658844,101123,5,Average experience.,2024-11-02
1125,CUST523927,101124,5,Too expensive.,2025-06-18
1126,CUST886528,101125,5,Excellent service!,2024-10-09
1127,CUST186979,101126,2,Package arrived damaged.,2024-09-21
1128,CUST995591,101127,4,Would not recommend.,2025-05-14
1129,CUST992715,101128,2,Item was missing.,2024-10-21
1130,CUST442642,101129,5,Poor communication.,2025-01-14
1131,CUST547479,101130,2,Average experience.,2024-09-14
1132,CUST266126,101131,3,Will buy again.,2025-03-26
1133,CUST763898,101132,1,Package arrived damaged.,2025-03-11
1134,CUST869461,101133,2,Excellent service!,2024-08-20
1135,CUST129701,101134,4,Poor communication.,2024-12-30
1136,CUST079854,101135,4,Item was missing.,2024-08-23
1137,CUST466812,101136,1,Too expensive.,2025-03-17
1138,CUST280690,101137,3,Good quality.,2025-04-26
1139,CUST260583,101138,1,Would not recommend.,2025-05-24
1140,CUST488369,101139,2,Not as described.,2025-02-11
1141,CUST041421,101140,3,Too expensive.,2024-12-19
1142,CUST577264,101141,2,Very satisfied.,2024-11-20
1143,CUST728270,101142,2,Highly recommended!,2025-04-09
1144,CUST203823,101143,2,Good quality.,2024-08-05
1145,CUST991621,101144,2,Good quality.,2025-06-19
1146,CUST183093,101145,5,Too expensive.,2024-11-05
1147,CUST832400,101146,1,Not as described.,2025-05-08
1148,CUST639234,101147,1,Average experience.,2024-12-09
1149,CUST921334,101148,1,Good quality.,2025-03-10
1150,CUST472384,101149,2,Average experience.,2024-11-13
1151,CUST011405,101150,2,Excellent service!,2025-01-02
1152,CUST794906,101151,1,Package arrived damaged.,2025-06-18
1153,CUST330203,101152,2,Excellent service!,2024-09-09
1154,CUST677315,101153,4,Excellent service!,2024-07-12
1155,CUST859451,101154,4,Will buy again.,2025-03-05
1156,CUST296708,101155,2,Package arrived damaged.,2024-07-27
1157,CUST086657,101156,2,Very satisfied.,2025-01-05
1158,CUST769576,101157,3,Highly recommended!,2024-09-28
1159,CUST025263,101158,2,Good quality.,2025-06-15
1160,CUST349503,101159,4,Five stars!,2025-01-15
1161,CUST168541,101160,1,Quick delivery.,2024-10-21
1162,CUST359686,101161,2,Average experience.,2025-06-20
1163,CUST378385,101162,4,Very satisfied.,2025-01-17
1164,CUST086146,101163,2,Not as described.,2024-11-07
1165,CUST872449,101164,4,Five stars!,2025-06-30
1166,CUST018605,101165,4,Would not recommend.,2025-06-18
1167,CUST555217,101166,1,Excellent service!,2024-09-23
1168,CUST130654,101167,3,Would not recommend.,2024-11-03
1169,CUST017356,101168,3,Package arrived damaged.,2025-01-06
1170,CUST932201,101169,1,Item was missing.,2024-11-19
1171,CUST253902,101170,3,Highly recommended!,2024-10-17
1172,CUST033725,101171,3,Very satisfied.,2025-03-07
1173,CUST383284,101172,4,Quick delivery.,2024-12-15
1174,CUST802222,101173,3,Good quality.,2024-12-13
1175,CUST916025,101174,5,Highly recommended!,2025-02-05
1176,CUST236828,101175,1,Package arrived damaged.,2024-10-05
1177,CUST878721,101176,1,Average experience.,2025-05-18
1178,CUST722301,101177,5,Too expensive.,2025-06-10
1179,CUST516586,101178,4,Package arrived damaged.,2024-09-02
1180,CUST777793,101179,2,Not as described.,2024-09-27
1181,CUST999484,101180,4,Good quality.,2024-08-07
1182,CUST710167,101181,4,Excellent service!,2024-09-01
1183,CUST599706,101182,4,Package arrived damaged.,2024-10-09
1184,CUST780537,101183,2,Too expensive.,2024-10-15
1185,CUST505793,101184,3,Highly recommended!,2025-04-02
1186,CUST415328,101185,2,Highly recommended!,2025-01-05
1187,CUST342352,101186,1,Not as described.,2025-02-28
1188,CUST870434,101187,3,Five stars!,2024-10-26
1189,CUST247616,101188,4,Will buy again.,2024-09-18
1190,CUST665691,101189,5,Highly recommended!,2024-08-14
1191,CUST974846,101190,2,Too expensive.,2025-01-27
1192,CUST866654,101191,3,Poor communication.,2025-03-02
1193,CUST512657,101192,2,Item was missing.,2025-02-24
1194,CUST292900,101193,3,Very satisfied.,2024-08-23
1195,CUST692341,101194,3,Very satisfied.,2025-05-22
1196,CUST705873,101195,3,Average experience.,2025-05-01
1197,CUST757286,101196,5,Would not recommend.,2024-09-18
1198,CUST080821,101197,2,Would not recommend.,2024-10-18
1199,CUST621586,101198,3,Very satisfied.,2024-11-17
1200,CUST908232,101199,4,Highly recommended!,2025-05-02
1201,CUST106764,101200,5,Will buy again.,2024-12-16
1202,CUST274892,101201,3,Good quality.,2025-07-02
1203,CUST550782,101202,4,Five stars!,2024-08-09
1204,CUST804857,101203,2,Excellent service!,2025-06-10
1205,CUST340771,101204,2,Too expensive.,2025-05-17
1206,CUST523081,101205,4,Poor communication.,2024-09-14
1207,CUST073714,101206,2,Too expensive.,2025-06-21
1208,CUST633767,101207,5,Quick delivery.,2024-08-10
1209,CUST498245,101208,3,Poor communication.,2024-12-08
1210,CUST613772,101209,1,Average experience.,2025-05-02
1211,CUST808104,101210,3,Not as described.,2025-05-30
1212,CUST388094,101211,2,Very satisfied.,2025-01-28
1213,CUST743236,101212,5,Highly recommended!,2025-02-02
1214,CUST219265,101213,1,Item was missing.,2024-09-26
1215,CUST783731,101214,3,Very satisfied.,2025-01-20
1216,CUST015889,101215,1,Great packaging.,2025-02-20
1217,CUST447751,101216,3,Poor communication.,2024-10-02
1218,CUST104617,101217,4,Good quality.,2025-06-18
1219,CUST414067,101218,2,Will buy again.,2025-01-02
1220,CUST916902,101219,3,Will buy again.,2024-07-12
1221,CUST357321,101220,2,Five stars!,2025-05-14
1222,CUST785469,101221,2,Too expensive.,2025-06-24
1223,CUST508176,101222,1,Very satisfied.,2024-12-31
1224,CUST846832,101223,4,Good quality.,2024-10-14
1225,CUST267040,101224,5,Average experience.,2025-03-06
1226,CUST494638,101225,4,Average experience.,2025-06-04
1227,CUST594654,101226,3,Poor communication.,2024-08-22
1228,CUST881247,101227,2,Highly recommended!,2025-01-16
1229,CUST437148,101228,4,Average experience.,2024-07-14
1230,CUST242237,101229,2,Too expensive.,2025-06-04
1231,CUST012738,101230,2,Would not recommend.,2024-10-07
1232,CUST780001,101231,5,Poor communication.,2024-12-30
1233,CUST532885,101232,3,Very satisfied.,2024-08-28
1234,CUST423334,101233,5,Very satisfied.,2025-02-23
1235,CUST320664,101234,4,Quick delivery.,2024-10-20
1236,CUST476422,101235,4,Five stars!,2025-06-13
1237,CUST825901,101236,1,Excellent service!,2025-04-16
1238,CUST937554,101237,2,Highly recommended!,2025-01-25
1239,CUST638151,101238,5,Will buy again.,2025-05-12
1240,CUST053065,101239,5,Would not recommend.,2024-07-10
1241,CUST039489,101240,1,Poor communication.,2025-05-14
1242,CUST413733,101241,4,Good quality.,2024-12-29
1243,CUST644881,101242,4,Average experience.,2024-11-15
1244,CUST174307,101243,5,Highly recommended!,2025-01-18
1245,CUST745620,101244,3,Item was missing.,2024-09-14
1246,CUST672379,101245,1,Great packaging.,2025-03-12
1247,CUST680481,101246,2,Five stars!,2025-01-22
1248,CUST554365,101247,1,Quick delivery.,2025-01-27
1249,CUST050560,101248,3,Item was missing.,2024-12-26
1250,CUST763470,101249,4,Poor communication.,2024-07-10
1251,CUST158845,101250,5,Excellent service!,2025-02-04
1252,CUST601587,101251,5,Excellent service!,2024-10-24
1253,CUST520450,101252,1,Excellent service!,2025-04-24
1254,CUST136739,101253,1,Would not recommend.,2024-07-17
1255,CUST235999,101254,5,Excellent service!,2025-05-07
1256,CUST203685,101255,5,Highly recommended!,2025-05-16
1257,CUST612842,101256,2,Will buy again.,2024-11-27
1258,CUST923180,101257,2,Poor communication.,2025-02-13
1259,CUST080384,101258,2,Would not recommend.,2025-03-13
1260,CUST668961,101259,2,Would not recommend.,2025-03-21
1261,CUST528672,101260,2,Quick delivery.,2025-03-03
1262,CUST612291,101261,5,Poor communication.,2025-04-20
1263,CUST451429,101262,2,Excellent service!,2024-08-14
1264,CUST001395,101263,4,Excellent service!,2024-07-16
1265,CUST221341,101264,2,Quick delivery.,2025-04-01
1266,CUST278822,101265,2,Not as described.,2024-08-17
1267,CUST130829,101266,5,Good quality.,2025-02-25
1268,CUST571384,101267,1,Not as described.,2025-02-08
1269,CUST090895,101268,2,Highly recommended!,2024-09-20
1270,CUST730677,101269,1,Item was missing.,2025-05-22
1271,CUST121188,101270,5,Would not recommend.,2024-11-27
1272,CUST860708,101271,1,Would not recommend.,2024-10-10
1273,CUST245919,101272,4,Good quality.,2025-01-18
1274,CUST447031,101273,4,Poor communication.,2025-01-10
1275,CUST360829,101274,1,Not as described.,2025-03-24
1276,CUST874634,101275,2,Would not recommend.,2024-08-21
1277,CUST251867,101276,1,Would not recommend.,2024-12-21
1278,CUST401420,101277,5,Five stars!,2025-02-09
1279,CUST909536,101278,1,Highly recommended!,2024-07-20
1280,CUST118416,101279,5,Good quality.,2024-11-27
1281,CUST490519,101280,4,Package arrived damaged.,2024-12-23
1282,CUST967304,101281,1,Average experience.,2024-12-04
1283,CUST570649,101282,4,Would not recommend.,2024-08-14
1284,CUST769007,101283,1,Good quality.,2025-05-15
1285,CUST316280,101284,1,Average experience.,2025-02-06
1286,CUST545598,101285,2,Poor communication.,2025-02-13
1287,CUST294248,101286,5,Package arrived damaged.,2024-11-05
1288,CUST375667,101287,2,Not as described.,2024-12-24
1289,CUST856433,101288,5,Five stars!,2024-07-13
1290,CUST351853,101289,3,Average experience.,2025-03-19
1291,CUST206597,101290,3,Will buy again.,2024-08-05
1292,CUST361537,101291,1,Will buy again.,2024-08-21
1293,CUST227823,101292,4,Good quality.,2024-09-10
1294,CUST654304,101293,2,Highly recommended!,2025-01-13
1295,CUST132572,101294,2,Poor communication.,2025-06-13
1296,CUST164395,101295,2,Package arrived damaged.,2024-10-18
1297,CUST725665,101296,5,Poor communication.,2024-09-29
1298,CUST538141,101297,1,Great packaging.,2025-03-16
1299,CUST402213,101298,5,Too expensive.,2024-07-22
1300,CUST826038,101299,2,Not as described.,2025-01-15
1301,CUST353591,101300,4,Package arrived damaged.,2025-06-08
1302,CUST642911,101301,2,Great packaging.,2025-04-11
1303,CUST083494,101302,3,Excellent service!,2025-05-02
1304,CUST930707,101303,5,Quick delivery.,2025-07-06
1305,CUST569066,101304,1,Too expensive.,2024-10-30
1306,CUST881775,101305,5,Package arrived damaged.,2025-05-23
1307,CUST230106,101306,2,Item was missing.,2025-01-18
1308,CUST494266,101307,5,Item was missing.,2024-08-09
1309,CUST398681,101308,4,Item was missing.,2024-08-03
1310,CUST204575,101309,4,Quick delivery.,2024-12-16
1311,CUST547739,101310,4,Great packaging.,2024-10-07
1312,CUST792438,101311,3,Quick delivery.,2024-08-23
1313,CUST703668,101312,1,Quick delivery.,2025-06-30
1314,CUST246537,101313,4,Great packaging.,2024-10-21
1315,CUST456820,101314,1,Poor communication.,2025-03-18
1316,CUST738997,101315,1,Excellent service!,2025-04-07
1317,CUST210369,101316,4,Package arrived damaged.,2024-11-25
1318,CUST577230,101317,5,Average experience.,2024-10-08
1319,CUST691631,101318,2,Excellent service!,2024-09-20
1320,CUST582974,101319,5,Item was missing.,2024-08-23
1321,CUST061156,101320,5,Quick delivery.,2024-09-28
1322,CUST166608,101321,2,Not as described.,2024-11-03
1323,CUST750192,101322,1,Five stars!,2024-12-12
1324,CUST891234,101323,3,Quick delivery.,2025-06-22
1325,CUST513977,101324,3,Poor communication.,2024-10-16
1326,CUST082783,101325,1,Average experience.,2024-11-24
1327,CUST212286,101326,5,Five stars!,2025-07-02
1328,CUST251891,101327,2,Item was missing.,2025-05-29
1329,CUST979505,101328,5,Good quality.,2025-05-14
1330,CUST803241,101329,1,Five stars!,2024-12-21
1331,CUST767431,101330,2,Item was missing.,2025-01-17
1332,CUST335264,101331,2,Good quality.,2024-07-28
1333,CUST038198,101332,4,Item was missing.,2024-10-18
1334,CUST783246,101333,3,Poor communication.,2024-12-06
1335,CUST958277,101334,1,Will buy again.,2025-02-09
1336,CUST989506,101335,5,Good quality.,2024-09-06
1337,CUST434853,101336,4,Too expensive.,2024-11-26
1338,CUST672320,101337,1,Highly recommended!,2024-10-11
1339,CUST799808,101338,2,Good quality.,2025-04-15
1340,CUST560933,101339,5,Highly recommended!,2025-04-11
1341,CUST555300,101340,4,Item was missing.,2025-06-15
1342,CUST935445,101341,5,Item was missing.,2024-10-08
1343,CUST801953,101342,5,Not as described.,2024-12-11
1344,CUST696233,101343,3,Quick delivery.,2024-11-26
1345,CUST434427,101344,4,Item was missing.,2024-11-20
1346,CUST244351,101345,4,Very satisfied.,2024-09-25
1347,CUST259130,101346,4,Will buy again.,2024-09-04
1348,CUST170058,101347,2,Average experience.,2025-01-28
1349,CUST979717,101348,3,Excellent service!,2024-12-17
1350,CUST269977,101349,2,Very satisfied.,2024-08-06
1351,CUST900118,101350,4,Would not recommend.,2024-11-26
1352,CUST725002,101351,2,Great packaging.,2025-05-30
1353,CUST746432,101352,2,Item was missing.,2025-06-12
1354,CUST584230,101353,3,Too expensive.,2024-12-05
1355,CUST277766,101354,1,Five stars!,2024-11-28
1356,CUST159215,101355,5,Item was missing.,2025-01-25
1357,CUST027922,101356,3,Average experience.,2025-03-07
1358,CUST514900,101357,2,Too expensive.,2024-08-21
1359,CUST089564,101358,3,Five stars!,2024-09-16
1360,CUST465466,101359,2,Item was missing.,2025-03-02
1361,CUST322296,101360,1,Excellent service!,2024-09-08
1362,CUST970460,101361,2,Highly recommended!,2025-04-16
1363,CUST310587,101362,2,Highly recommended!,2025-05-09
1364,CUST336903,101363,4,Excellent service!,2025-06-29
1365,CUST626028,101364,2,Excellent service!,2025-03-07
1366,CUST830125,101365,4,Poor communication.,2025-01-09
1367,CUST710538,101366,3,Highly recommended!,2024-12-18
1368,CUST724790,101367,5,Not as described.,2025-07-05
1369,CUST636705,101368,3,Too expensive.,2025-01-05
1370,CUST478834,101369,1,Too expensive.,2024-09-14
1371,CUST862996,101370,4,Quick delivery.,2024-07-23
1372,CUST720558,101371,1,Item was missing.,2024-08-13
1373,CUST452999,101372,2,Great packaging.,2025-01-18
1374,CUST983109,101373,2,Highly recommended!,2024-12-06
1375,CUST852832,101374,5,Not as described.,2024-11-03
1376,CUST391671,101375,5,Not as described.,2024-07-13
1377,CUST353347,101376,1,Too expensive.,2025-04-18
1378,CUST976610,101377,3,Will buy again.,2024-09-17
1379,CUST443592,101378,1,Very satisfied.,2025-05-11
1380,CUST233935,101379,4,Average experience.,2025-05-27
1381,CUST396255,101380,4,Item was missing.,2025-05-14
1382,CUST433147,101381,4,Poor communication.,2025-05-08
1383,CUST213820,101382,2,Excellent service!,2025-03-24
1384,CUST296697,101383,3,Average experience.,2024-08-12
1385,CUST698175,101384,4,Highly recommended!,2025-04-05
1386,CUST174713,101385,4,Too expensive.,2024-11-26
1387,CUST934691,101386,2,Good quality.,2025-05-25
1388,CUST688421,101387,4,Very satisfied.,2025-05-04
1389,CUST137114,101388,3,Excellent service!,2024-08-02
1390,CUST920648,101389,2,Poor communication.,2024-07-15
1391,CUST997497,101390,3,Five stars!,2024-10-29
1392,CUST149083,101391,1,Highly recommended!,2024-09-05
1393,CUST738075,101392,4,Great packaging.,2024-12-28
1394,CUST272676,101393,4,Too expensive.,2025-06-03
1395,CUST410085,101394,2,Quick delivery.,2024-09-15
1396,CUST341644,101395,4,Highly recommended!,2025-07-04
1397,CUST586569,101396,1,Too expensive.,2024-12-14
1398,CUST994126,101397,1,Highly recommended!,2025-03-06
1399,CUST873051,101398,4,Very satisfied.,2025-02-03
1400,CUST745821,101399,5,Item was missing.,2024-10-19
1401,CUST603327,101400,3,Very satisfied.,2025-05-05
1402,CUST141073,101401,3,Excellent service!,2025-03-22
1403,CUST102021,101402,4,Quick delivery.,2025-06-15
1404,CUST135553,101403,5,Good quality.,2024-08-02
1405,CUST735488,101404,5,Would not recommend.,2025-01-16
1406,CUST013486,101405,1,Will buy again.,2024-12-14
1407,CUST093585,101406,1,Will buy again.,2025-04-09
1408,CUST218237,101407,1,Great packaging.,2024-10-28
1409,CUST330390,101408,5,Will buy again.,2024-09-11
1410,CUST720266,101409,4,Too expensive.,2024-11-14
1411,CUST099459,101410,4,Very satisfied.,2025-02-14
1412,CUST326701,101411,1,Not as described.,2024-09-11
1413,CUST019404,101412,1,Very satisfied.,2024-07-13
1414,CUST635266,101413,4,Not as described.,2024-09-10
1415,CUST388774,101414,2,Poor communication.,2024-11-09
1416,CUST359336,101415,5,Average experience.,2025-02-02
1417,CUST892692,101416,2,Too expensive.,2024-10-19
1418,CUST277242,101417,4,Very satisfied.,2025-04-05
1419,CUST867173,101418,5,Highly recommended!,2024-11-27
1420,CUST687848,101419,3,Five stars!,2025-05-13
1421,CUST356681,101420,5,Very satisfied.,2025-03-22
1422,CUST302948,101421,4,Quick delivery.,2024-08-24
1423,CUST388101,101422,1,Highly recommended!,2025-05-03
1424,CUST358544,101423,1,Highly recommended!,2024-11-01
1425,CUST968991,101424,3,Quick delivery.,2024-07-30
1426,CUST660696,101425,2,Not as described.,2024-10-05
1427,CUST071553,101426,1,Too expensive.,2024-10-28
1428,CUST028360,101427,2,Five stars!,2024-10-07
1429,CUST393355,101428,3,Poor communication.,2025-04-07
1430,CUST737797,101429,1,Item was missing.,2024-11-04
1431,CUST539810,101430,5,Will buy again.,2024-11-02
1432,CUST180648,101431,3,Would not recommend.,2025-03-15
1433,CUST125224,101432,1,Item was missing.,2024-09-19
1434,CUST111671,101433,1,Poor communication.,2024-10-13
1435,CUST278135,101434,3,Good quality.,2024-09-03
1436,CUST133381,101435,5,Good quality.,2024-08-29
1437,CUST901573,101436,4,Good quality.,2024-08-24
1438,CUST213733,101437,1,Good quality.,2024-10-20
1439,CUST495464,101438,1,Good quality.,2025-01-05
1440,CUST797599,101439,5,Great packaging.,2025-02-06
1441,CUST771107,101440,2,Would not recommend.,2024-11-22
1442,CUST306642,101441,3,Item was missing.,2025-04-10
1443,CUST771113,101442,3,Highly recommended!,2024-07-27
1444,CUST564763,101443,1,Package arrived damaged.,2025-03-07
1445,CUST893583,101444,3,Good quality.,2024-07-20
1446,CUST660216,101445,5,Would not recommend.,2024-10-05
1447,CUST125361,101446,2,Item was missing.,2024-12-24
1448,CUST274174,101447,1,Would not recommend.,2025-02-19
1449,CUST749943,101448,3,Good quality.,2024-12-03
1450,CUST864458,101449,5,Very satisfied.,2024-08-23
1451,CUST183520,101450,4,Five stars!,2024-11-29
1452,CUST155407,101451,1,Would not recommend.,2025-01-11
1453,CUST729703,101452,1,Very satisfied.,2025-04-27
1454,CUST115083,101453,3,Will buy again.,2024-07-10
1455,CUST231054,101454,4,Five stars!,2025-05-28
1456,CUST989601,101455,1,Highly recommended!,2025-04-14
1457,CUST481566,101456,1,Would not recommend.,2025-04-15
1458,CUST851263,101457,3,Quick delivery.,2025-06-22
1459,CUST079940,101458,1,Average experience.,2025-01-15
1460,CUST137324,101459,5,Quick delivery.,2025-06-23
1461,CUST194220,101460,1,Average experience.,2025-01-30
1462,CUST528756,101461,3,Poor communication.,2025-03-20
1463,CUST701407,101462,5,Quick delivery.,2024-11-07
1464,CUST260477,101463,4,Will buy again.,2025-02-11
1465,CUST312530,101464,3,Quick delivery.,2025-07-04
1466,CUST336833,101465,5,Would not recommend.,2025-02-17
1467,CUST538227,101466,3,Package arrived damaged.,2024-11-24
1468,CUST142840,101467,1,Too expensive.,2025-01-04
1469,CUST298591,101468,4,Would not recommend.,2025-06-03
1470,CUST402084,101469,4,Five stars!,2024-09-10
1471,CUST577907,101470,4,Will buy again.,2025-02-11
1472,CUST332283,101471,3,Will buy again.,2025-05-16
1473,CUST660341,101472,3,Good quality.,2024-09-04
1474,CUST097661,101473,4,Would not recommend.,2024-12-30
1475,CUST972655,101474,4,Will buy again.,2024-07-10
1476,CUST207044,101475,1,Too expensive.,2024-07-19
1477,CUST521874,101476,3,Five stars!,2024-11-06
1478,CUST099376,101477,3,Good quality.,2024-07-22
1479,CUST410094,101478,2,Very satisfied.,2024-09-29
1480,CUST604906,101479,5,Highly recommended!,2024-12-01
1481,CUST122803,101480,1,Poor communication.,2025-02-19
1482,CUST495136,101481,4,Very satisfied.,2024-08-16
1483,CUST438953,101482,2,Too expensive.,2025-04-02
1484,CUST786740,101483,2,Good quality.,2024-10-20
1485,CUST418454,101484,4,Item was missing.,2024-11-20
1486,CUST250141,101485,1,Package arrived damaged.,2024-11-19
1487,CUST881566,101486,2,Will buy again.,2024-09-23
1488,CUST389597,101487,1,Too expensive.,2025-01-03
1489,CUST961187,101488,4,Will buy again.,2025-01-28
1490,CUST911472,101489,4,Highly recommended!,2025-01-16
1491,CUST957110,101490,5,Five stars!,2024-09-29
1492,CUST980087,101491,1,Not as described.,2024-07-29
1493,CUST749853,101492,5,Five stars!,2024-08-30
1494,CUST873424,101493,4,Package arrived damaged.,2024-12-21
1495,CUST393382,101494,3,Will buy again.,2024-12-26
1496,CUST609768,101495,3,Not as described.,2025-02-20
1497,CUST745209,101496,1,Not as described.,2025-04-03
1498,CUST781494,101497,2,Highly recommended!,2025-05-11
1499,CUST003721,101498,5,Good quality.,2024-09-08
1500,CUST473057,101499,3,Great packaging.,2025-03-18
1501,CUST792042,101500,3,Highly recommended!,2025-03-07
1502,CUST036119,101501,3,Good quality.,2024-08-09
1503,CUST561783,101502,5,Not as described.,2024-07-12
1504,CUST216910,101503,1,Highly recommended!,2025-04-15
1505,CUST525624,101504,4,Package arrived damaged.,2024-10-17
1506,CUST201602,101505,3,Item was missing.,2024-09-29
1507,CUST268557,101506,2,Poor communication.,2024-12-02
1508,CUST396592,101507,5,Package arrived damaged.,2024-09-12
1509,CUST575881,101508,2,Not as described.,2025-01-25
1510,CUST320248,101509,3,Five stars!,2024-12-20
1511,CUST806070,101510,2,Will buy again.,2024-07-21
1512,CUST897413,101511,1,Not as described.,2024-11-07
1513,CUST256416,101512,4,Too expensive.,2024-07-25
1514,CUST755418,101513,2,Quick delivery.,2024-12-07
1515,CUST943994,101514,5,Will buy again.,2025-01-18
1516,CUST365204,101515,3,Quick delivery.,2024-11-08
1517,CUST173067,101516,1,Quick delivery.,2025-01-17
